Non-stiff Problem:
     x                    R[0]                     V[1]       P[2]
  4.1714773e-06,   2.13181415877057888e-07,  -3.52514381226564046e+03,   1.96854676220252914e+10,   1.62758334477330232e+21
  4.1714805e-06,   2.03336174267881486e-07,  -2.60365090176314743e+03,   2.49355646342634201e+10,   1.59645733425772311e+21
  4.1714837e-06,   1.96813589448801938e-07,  -1.46969096703557807e+03,   2.93506036244878883e+10,   1.09586734190356319e+21
  4.1714849e-06,   1.95307023713782138e-07,  -1.03990887144094540e+03,   3.05002316687359314e+10,   8.11989781273912541e+20
  4.1714861e-06,   1.94274509426789756e-07,  -6.31926435769657246e+02,   3.13193934377194061e+10,   5.09370805360953655e+20
  4.1714871e-06,   1.93776400274925927e-07,  -3.39355648369806431e+02,   3.17240063336453743e+10,   2.77787200169057976e+20
  4.1714881e-06,   1.93566695481041321e-07,  -1.28257931475207386e+02,   3.18962236272199821e+10,   1.05672715394848342e+20
  4.1714889e-06,   1.93525137432486369e-07,   2.01475834662022280e+01,   3.19304856939306526e+10,  -1.66211514992277135e+19
  4.1714896e-06,   1.93580857375668696e-07,   1.23486666737881478e+02,   3.18845580917720566e+10,  -1.01696982143291245e+20
  4.1714904e-06,   1.93704055629943921e-07,   1.99484482239400137e+02,   3.17832920550854683e+10,  -1.63658771594977509e+20
  4.1714911e-06,   1.93876850924619466e-07,   2.53179037463911726e+02,   3.16419079143003044e+10,  -2.06601967977575449e+20
  4.1714919e-06,   1.94084511607394469e-07,   2.89764573509613570e+02,   3.14729934972254486e+10,  -2.34942975672431706e+20
  4.1714927e-06,   1.94318663123728250e-07,   3.14257544992929638e+02,   3.12838271496455421e+10,  -2.52965375532945441e+20
  4.1714935e-06,   1.94575484280928922e-07,   3.30451568461709769e+02,   3.10779130402391510e+10,  -2.63901311786950197e+20
  4.1714943e-06,   1.94853802594691193e-07,   3.41011871102732812e+02,   3.08565963805581436e+10,  -2.70009246098300961e+20
  4.1714952e-06,   1.95153990847670384e-07,   3.47778855318494152e+02,   3.06200053876387062e+10,  -2.72835579157366538e+20
  4.1714961e-06,   1.95477460056072627e-07,   3.52020723657375584e+02,   3.03674979262261925e+10,  -2.73432767966894457e+20
  4.1714971e-06,   1.95826466898347254e-07,   3.54608768950529793e+02,   3.00978521961111717e+10,  -2.72510720444603498e+20
  4.1714981e-06,   1.96204088675787584e-07,   3.56136408412409253e+02,   2.98093276475180969e+10,  -2.70539389806454866e+20
  4.1714993e-06,   1.96614305527350998e-07,   3.57001655326256753e+02,   2.94996510816374664e+10,  -2.67819379659191452e+20
  4.1715005e-06,   1.97062174479305389e-07,   3.57465678318539290e+02,   2.91659477799871521e+10,  -2.64531367689517629e+20
  4.1715019e-06,   1.97554105790075494e-07,   3.57695032026192507e+02,   2.88046197738029366e+10,  -2.60770824055693771e+20
  4.1715034e-06,   1.98098271767502809e-07,   3.57792199029527069e+02,   2.84111631305666962e+10,  -2.56571964075550638e+20
  4.1715051e-06,   1.98705195655215875e-07,   3.57817467237078063e+02,   2.79799112343373985e+10,  -2.51923482382431453e+20
  4.1715070e-06,   1.99388571555489996e-07,   3.57804275723990429e+02,   2.75037009451441269e+10,  -2.46777980293313495e+20
  4.1715092e-06,   2.00166277931228889e-07,   3.57769645042458535e+02,   2.69735358081831207e+10,  -2.41057395665549525e+20
  4.1715117e-06,   2.01061006057014580e-07,   3.57720998199205212e+02,   2.63786879732915230e+10,  -2.34660384378943209e+20
  4.1715146e-06,   2.02097309752677628e-07,   3.57660583465767274e+02,   2.57092723784785309e+10,  -2.27494204910986887e+20
  4.1715179e-06,   2.03285420866529924e-07,   3.57588928053673840e+02,   2.49667079599496498e+10,  -2.19588259167124750e+20
  4.1715216e-06,   2.04594595398610952e-07,   3.57507921063137928e+02,   2.41780717284132156e+10,  -2.11243413886365106e+20
  4.1715255e-06,   2.05976017406417419e-07,   3.57420308594690596e+02,   2.33780974065368805e+10,  -2.02834458463046664e+20
  4.1715295e-06,   2.07405909869821984e-07,   3.57327324197067526e+02,   2.25832692156902351e+10,  -1.94536866512855990e+20
  4.1715336e-06,   2.08879495151868742e-07,   3.57229023206654915e+02,   2.17978370448628235e+10,  -1.86395031975078887e+20
  4.1715378e-06,   2.10397674614833328e-07,   3.57125079486128811e+02,   2.10226649927702141e+10,  -1.78417392689757749e+20
  4.1715422e-06,   2.11962627983152307e-07,   3.57015053958201975e+02,   2.02579721778286591e+10,  -1.70605570872760533e+20
  4.1715468e-06,   2.13576922269374916e-07,   3.56898446930331147e+02,   1.95038715491765289e+10,  -1.62960056523576639e+20
  4.1715514e-06,   2.15243370356851919e-07,   3.56774702399513899e+02,   1.87604619702281570e+10,  -1.55481170574703395e+20
  4.1715562e-06,   2.16965026572686042e-07,   3.56643202673596306e+02,   1.80278434418280334e+10,  -1.48169221647290991e+20
  4.1715612e-06,   2.18745208017154380e-07,   3.56503260333616481e+02,   1.73061198947356071e+10,  -1.41024533111460643e+20
  4.1715664e-06,   2.20587523547817533e-07,   3.56354108550681985e+02,   1.65953998990269070e+10,  -1.34047448421937791e+20
  4.1715718e-06,   2.22495907485825292e-07,   3.56194889738784127e+02,   1.58957971399956150e+10,  -1.27238333809612440e+20
  4.1715773e-06,   2.24474659080501757e-07,   3.56024642190137740e+02,   1.52074306312677803e+10,  -1.20597578169988186e+20
  4.1715831e-06,   2.26528487787181674e-07,   3.55842284360055032e+02,   1.45304250365310783e+10,  -1.14125593832139964e+20
  4.1715891e-06,   2.28662565237327936e-07,   3.55646596333998446e+02,   1.38649111518251572e+10,  -1.07822818625821901e+20
  4.1715953e-06,   2.30882586142004356e-07,   3.55436197789914957e+02,   1.32110262521011925e+10,  -1.01689716370846663e+20
  4.1716018e-06,   2.33194838795861105e-07,   3.55209521783974367e+02,   1.25689146367708721e+10,  -9.57267789571296788e+19
  4.1716086e-06,   2.35606288439390941e-07,   3.54964783292823142e+02,   1.19387280174905624e+10,  -8.99345266119809761e+19
  4.1716157e-06,   2.38124674152675867e-07,   3.54699941492100720e+02,   1.13206262827982426e+10,  -8.43135112824962253e+19
  4.1716232e-06,   2.40758625041723660e-07,   3.54412653988094462e+02,   1.07147779482977333e+10,  -7.88643166759074038e+19
  4.1716309e-06,   2.43517797016281034e-07,   3.54100221324678159e+02,   1.01213610201115017e+10,  -7.35875615918297088e+19
  4.1716391e-06,   2.46413037239217827e-07,   3.53759519052566645e+02,   9.54056376307713699e+09,  -6.84839017880372675e+19
  4.1716477e-06,   2.49456581743376652e-07,   3.53386914211397880e+02,   8.97258564385921860e+09,  -6.35540327503322563e+19
  4.1716568e-06,   2.52662295057581671e-07,   3.52978161924749884e+02,   8.41763836194463825e+09,  -5.87986924615984988e+19
  4.1716664e-06,   2.56045962912269449e-07,   3.52528276483984655e+02,   7.87594698143566418e+09,  -5.42186641699967631e+19
  4.1716766e-06,   2.59625651324550894e-07,   3.52031369619054658e+02,   7.34775136375412846e+09,  -4.98147806853097964e+19
  4.1716874e-06,   2.63422153031770870e-07,   3.51480445729923701e+02,   6.83330761939669895e+09,  -4.55879275951700541e+19
  4.1716989e-06,   2.67459545319757404e-07,   3.50867140758677920e+02,   6.33288989705675030e+09,  -4.15390478635439309e+19
  4.1717111e-06,   2.71765895035000079e-07,   3.50181386064604112e+02,   5.84679241442049026e+09,  -3.76691466648178196e+19
  4.1717243e-06,   2.76374160080032261e-07,   3.49410971433825182e+02,   5.37533169857507038e+09,  -3.39792958580907295e+19
  4.1717385e-06,   2.81323353870457346e-07,   3.48540971309900669e+02,   4.91884928344687176e+09,  -3.04706396286074266e+19
  4.1717538e-06,   2.86660072295761615e-07,   3.47552982323168862e+02,   4.47771468162390327e+09,  -2.71443992727555727e+19
  4.1717705e-06,   2.92440524755328540e-07,   3.46424097396952050e+02,   4.05232878662485266e+09,  -2.40018777055046574e+19
  4.1717887e-06,   2.98733282728148084e-07,   3.45125505713726795e+02,   3.64312766968462276e+09,  -2.10444626038500680e+19
  4.1718087e-06,   3.05623073512630199e-07,   3.43620551272383011e+02,   3.25058669039438248e+09,  -1.82736266878395351e+19
  4.1718308e-06,   3.13216139237626218e-07,   3.41861990415206378e+02,   2.87522467617922115e+09,  -1.56909224582426604e+19
  4.1718556e-06,   3.21648017547224502e-07,   3.39788032403328657e+02,   2.51760766612500191e+09,  -1.32979671654676480e+19
  4.1718835e-06,   3.31095226609137378e-07,   3.37316467662502077e+02,   2.17835095004773855e+09,  -1.10964095635663319e+19
  4.1719153e-06,   3.41793572162699550e-07,   3.34335657221591475e+02,   1.85811672386581850e+09,  -9.08786365023258317e+18
  4.1719523e-06,   3.54068462965525206e-07,   3.30690051553930005e+02,   1.55760100582622218e+09,  -7.27377909632238285e+18
  4.1719959e-06,   3.68389064079266003e-07,   3.26155315945488155e+02,   1.27749379876409674e+09,  -5.65518135826981478e+18
  4.1720487e-06,   3.85476358131139075e-07,   3.20390939508200631e+02,   1.01836557783924007e+09,  -4.23210266160767898e+18
  4.1721153e-06,   4.06560949546167014e-07,   3.12832383433471762e+02,   7.80304546231877089e+08,  -3.00206563461369190e+18
  4.1722053e-06,   4.34255660890714018e-07,   3.02338929932044095e+02,   5.61261179480246902e+08,  -1.95381568622958848e+18
  4.1723521e-06,   4.77357129577606797e-07,   2.85275239106764957e+02,   3.49683693369084358e+08,  -1.04487911729601907e+18
  4.1725580e-06,   5.33758056174715553e-07,   2.62739552686683169e+02,   2.00064591758470744e+08,  -4.92403634371172608e+17
  4.1727640e-06,   5.85766973113527205e-07,   2.42701496482921669e+02,   1.25680540505334839e+08,  -2.60366806763578592e+17
  4.1730542e-06,   6.52615391091809835e-07,   2.18835067963392248e+02,   7.32159814011201859e+07,  -1.22753956500442016e+17
  4.1734593e-06,   7.35713793791788568e-07,   1.92656186006824669e+02,   4.02112852232588455e+07,  -5.26492292989281120e+16
  4.1739201e-06,   8.19077782025567902e-07,   1.70219253207549940e+02,   2.35107627711279951e+07,  -2.44298195425617840e+16
  4.1744951e-06,   9.10671895934664891e-07,   1.49473454234381990e+02,   1.38383011279669777e+07,  -1.13567722884970220e+16
  4.1752384e-06,   1.01418053203199632e-06,   1.30116394185795798e+02,   8.07822785908768792e+06,  -5.18206496396526000e+15
  4.1762232e-06,   1.13292553030922235e-06,   1.12136927163752929e+02,   4.64392961728219874e+06,  -2.29827991035135850e+15
  4.1775695e-06,   1.27190474817147962e-06,   9.54462233580421184e+01,   2.60387123736717552e+06,  -9.76997986974343375e+14
  4.1794482e-06,   1.43581199272247714e-06,   8.01628744102765864e+01,   1.42038005373665132e+06,  -3.96506466165730812e+14
  4.1822875e-06,   1.64119737336453223e-06,   6.57041606372782496e+01,   7.27927926585003501e+05,  -1.45710364264879688e+14
  4.1857876e-06,   1.85033547201263521e-06,   5.46399285162018629e+01,   3.99613429163941066e+05,  -5.90024066821838672e+13
  4.1908089e-06,   2.09782357578447461e-06,   4.47372954890843104e+01,   2.11889634711108345e+05,  -2.19505759612555977e+13
  4.1947303e-06,   2.26249130879414650e-06,   3.95099813594508689e+01,   1.54627354980080621e+05,  -8.10079210803284961e+12
  4.1995823e-06,   2.44203635923463569e-06,   3.47421154264838776e+01,   1.22967603225543149e+05,  -5.24826911215871875e+12
  4.2087724e-06,   2.73078912468855574e-06,   2.85583879545293549e+01,   8.79392164882188663e+04,  -2.75898520121833496e+12
  4.2208552e-06,   3.04195167138433609e-06,   2.33232454921437835e+01,   6.36194859696403000e+04,  -1.46334956927043652e+12
  4.2371947e-06,   3.38273642386348393e-06,   1.87161303017304341e+01,   4.62639389815083632e+04,  -7.67912543354717407e+11
  4.2584357e-06,   3.73539215672985672e-06,   1.47519203140069433e+01,   3.43588388133206026e+04,  -4.07072803327544006e+11
  4.2854277e-06,   4.08428643060973425e-06,   1.13062728610170975e+01,   2.62844268382352493e+04,  -2.18284569564943604e+11
  4.3194552e-06,   4.41353543474985770e-06,   8.20754099602457998e+00,   2.08299022783704131e+04,  -1.16207706556637482e+11
  4.3617800e-06,   4.69698430210632138e-06,   5.30880450559964423e+00,   1.72818312276066863e+04,  -5.85987886599844971e+10
  4.4138592e-06,   4.89637765241732728e-06,   2.43080640373752743e+00,   1.52553566176313707e+04,  -2.27205627444588547e+10
  4.4775406e-06,   4.95042825615648857e-06,  -7.06562011712980165e-01,   1.47611017200456517e+04,   6.32044331524942970e+09
  4.5525159e-06,   4.75651154489007711e-06,  -4.56079100113604063e+00,   1.66410766169381386e+04,   4.78689929168462601e+10
  4.5962997e-06,   4.49933720896772046e-06,  -7.28173333557880564e+00,   1.96608122608416998e+04,   9.54572542989106598e+10
  4.6326935e-06,   4.18424793214440167e-06,  -1.01653546628905733e+01,   2.44452709425773137e+04,   1.78164525375818054e+11
  4.6607867e-06,   3.85898182865701843e-06,  -1.31417316580839110e+01,   3.11622555731868306e+04,   3.18368434048293091e+11
  4.6827585e-06,   3.53705880212343158e-06,  -1.63350482728173603e+01,   4.04687925004193530e+04,   5.60685911107940796e+11
  4.6999700e-06,   3.22754347523722287e-06,  -1.98297905448100096e+01,   5.32636326839530375e+04,   9.81743565546414185e+11
  4.7134652e-06,   2.93530487609130167e-06,  -2.37072953574373244e+01,   7.08088331326987245e+04,   1.71568473312497656e+12
  4.7240523e-06,   2.66269768726141016e-06,  -2.80511100197328460e+01,   9.48596466347891546e+04,   2.99799530031012695e+12
  4.7323611e-06,   2.41050828842843269e-06,  -3.29511069118229969e+01,   1.27856025028604243e+05,   5.24328943849222461e+12
  4.7379224e-06,   2.21512763988391337e-06,  -3.75488641162529291e+01,   1.64759633508126775e+05,   8.37857419010558301e+12
  4.7406360e-06,   2.10947278088088316e-06,  -4.04033794279150982e+01,   2.04438099866948294e+05,   1.81919846517426797e+13
  4.7432566e-06,   1.99943508029303873e-06,  -4.36721076597792788e+01,   2.71241357625746634e+05,   2.96225716172794883e+13
  4.7458792e-06,   1.87988793697797774e-06,  -4.76292725836155242e+01,   3.69175304702974157e+05,   4.67675515996548828e+13
  4.7508780e-06,   1.61760705149950765e-06,  -5.80966668775881914e+01,   7.82577379092521034e+05,   1.40532081808522219e+14
  4.7533669e-06,   1.46414941627948021e-06,  -6.55354848178119340e+01,   1.28814708160551474e+06,   2.88288007258791938e+14
  4.7553535e-06,   1.32679474300035134e-06,  -7.29919213562367730e+01,   2.10801519418411888e+06,   5.79848842797226375e+14
  4.7570292e-06,   1.19846300339695986e-06,  -8.02843708441090484e+01,   3.50565592044302076e+06,   1.17420971348696325e+15
  4.7584421e-06,   1.08066649430590541e-06,  -8.62711626802731075e+01,   5.88076756914099772e+06,   2.34735072436984300e+15
  4.7596235e-06,   9.76792966598076424e-07,  -8.88694723972339062e+01,   9.74719890007230267e+06,   4.43404310443173800e+15
  4.7603762e-06,   9.10355777107398683e-07,  -8.69277492502271372e+01,   1.38623444019875545e+07,   6.61841462699973600e+15
  4.7610191e-06,   8.56198551205989613e-07,  -8.06340710227850792e+01,   1.88373585521787554e+07,   8.87021418827777800e+15
  4.7616390e-06,   8.09706572805535713e-07,  -6.81182032686565151e+01,   2.49031407940171808e+07,   1.04751354602270400e+16
  4.7622877e-06,   7.72084211867820186e-07,  -4.63495644165334895e+01,   3.15914157116610482e+07,   9.48243944786038200e+15
  4.7628047e-06,   7.53922886837723212e-07,  -2.32472826191443467e+01,   3.55842494802733436e+07,   5.48621827842263200e+15
  4.7633616e-06,   7.48552369263207051e-07,   3.98237929852859018e+00,   3.68792007894434482e+07,  -9.81006618913774875e+14
  4.7639184e-06,   7.57934942708096136e-07,   2.89881968179454219e+01,   3.46523585464634597e+07,  -6.62662013023038000e+15
  4.7645725e-06,   7.84624744454133377e-07,   5.11501918790850567e+01,   2.91462339320622683e+07,  -9.50030870626483400e+15
  4.7653085e-06,   8.28331220133491478e-07,   6.60003474012286802e+01,   2.22265622070474736e+07,  -8.85491691936796600e+15
  4.7660643e-06,   8.81268614008452440e-07,   7.30050953190619651e+01,   1.63061311638827473e+07,  -6.75407384866295200e+15
  4.7669697e-06,   9.48682328839885441e-07,   7.50891528443015090e+01,   1.12794621754172016e+07,  -4.46390342448534750e+15
  4.7681535e-06,   1.03670855753455442e-06,   7.31113979676153178e+01,   7.23784086311537307e+06,  -2.55215730555913100e+15
  4.7693875e-06,   1.12456109044446518e-06,   6.91228044637945516e+01,   4.81922477272387780e+06,  -1.48110375889142450e+15
  4.7708985e-06,   1.22500458665182895e-06,   6.38561806796014650e+01,   3.14198330755196232e+06,  -8.18915520666350000e+14
  4.7727469e-06,   1.33747715271014123e-06,   5.79860024414381741e+01,   2.02516581332956231e+06,  -4.39002900191951438e+14
  4.7750700e-06,   1.46479461618175304e-06,   5.18450779706156268e+01,   1.28531262098481786e+06,  -2.27462377030288844e+14
  4.7780379e-06,   1.60913170018623563e-06,   4.56943337361506465e+01,   8.03404933596980409e+05,  -1.14071002257930641e+14
  4.7818995e-06,   1.77340982851126962e-06,   3.96946344322214273e+01,   4.94136451385851309e+05,  -5.53018413511963750e+13
  4.7870264e-06,   1.96132603547585280e-06,   3.39392314984319512e+01,   2.98636908045449527e+05,  -2.58384046629743203e+13
  4.7908908e-06,   2.08590937409088804e-06,   3.06575673542580560e+01,   2.19490267704506114e+05,  -1.61297459739538711e+13
  4.7951810e-06,   2.21090563555841037e-06,   2.77190651015654055e+01,   1.65705325291157875e+05,  -6.23255460416098145e+12
  4.7997567e-06,   2.33174749089269369e-06,   2.51862918350803611e+01,   1.41254577796437457e+05,  -4.57726966575626367e+12
  4.8112348e-06,   2.59227569669563690e-06,   2.05266694615750360e+01,   1.02802463266245657e+05,  -2.44209231216238379e+12
  4.8262598e-06,   2.86800932248209393e-06,   1.64434336908487104e+01,   7.59111218511744955e+04,  -1.30568560789486523e+12
  4.8453740e-06,   3.14621783343171262e-06,   1.28807740031229425e+01,   5.75017047656388313e+04,  -7.06244611555661133e+11
  4.8695837e-06,   3.41721831981914411e-06,   9.67976417096259034e+00,   4.48775260638068285e+04,  -3.81366212121502380e+11
  4.8998225e-06,   3.66311913276518508e-06,   6.71969655539112054e+00,   3.64329180035975951e+04,  -2.00499747405279419e+11
  4.9371847e-06,   3.85876111595436715e-06,   3.85281612466960599e+00,   3.11676031177874938e+04,  -9.33587544689053650e+10
  4.9828613e-06,   3.96554025150352888e-06,   8.79671521060310435e-01,   2.87170615040768425e+04,  -1.91108244311194725e+10
  5.0387465e-06,   3.91814666089444062e-06,  -2.59465187210098325e+00,   2.97717950987444528e+04,   5.91459053789962006e+10
  5.0862995e-06,   3.71856488738878692e-06,  -5.90112413203145536e+00,   3.48273951378146303e+04,   1.65806531385718262e+11
  5.1197385e-06,   3.47482627293027275e-06,  -8.79380358598514356e+00,   4.26822982448454059e+04,   3.24050514658181885e+11
  5.1457817e-06,   3.20938792181825738e-06,  -1.17292545911481643e+01,   5.41726953224612153e+04,   5.93950015521212646e+11
  5.1661250e-06,   2.94098752671584549e-06,  -1.48170884260377118e+01,   7.03991698500284256e+04,   1.06404129427132690e+12
  5.1820843e-06,   2.67936785289628281e-06,  -1.81505689173394842e+01,   9.31000809355524107e+04,   1.89203520532352979e+12
  5.1946234e-06,   2.43013717831315042e-06,  -2.18089444449357579e+01,   1.24782797157816036e+05,   3.35954008915765430e+12
  5.2012079e-06,   2.27845441207647192e-06,  -2.43582227075413229e+01,   1.51400062739818299e+05,   4.85570800970028027e+12
  5.2060719e-06,   2.15452180587270364e-06,  -2.66732427047104714e+01,   1.82177882184282964e+05,   8.63107700424694922e+12
  5.2089835e-06,   2.07456999996162012e-06,  -2.82741189022609696e+01,   2.25554751683221461e+05,   1.53703222069617656e+13
  5.2126653e-06,   1.96634370288763552e-06,  -3.05723395520427630e+01,   2.94846032882288215e+05,   2.29210514408354805e+13
  5.2176605e-06,   1.80461420834829500e-06,  -3.43148242535018753e+01,   4.52866906342064205e+05,   4.30564278765662812e+13
  5.2222575e-06,   1.63749141894862522e-06,  -3.85231408883248747e+01,   7.36202492237283383e+05,   8.65984151202521719e+13
  5.2260678e-06,   1.48321355483319548e-06,  -4.24992952662594234e+01,   1.20746351965019130e+06,   1.72990425005323844e+14
